id,legislative_session:number,start_date,item:title,item:number,motion:title,
1001,1,2010-11-10,Určení ověřovatelů zápisu a navrhovatele usnesení,0,ZO Sadov schvaluje ověřovatele zápisu z dnešního jednání p.M.Novotnou a p.P.Drdu,
1002,1,2010-11-10,Určení ověřovatelů zápisu a navrhovatele usnesení,0,ZO Sadov schvaluje navrhovatelem usnesení p.L.Ludvíka,
1003,1,2010-11-10,program,0,hlasování o programu,
1004,1,2010-11-10,Volba starosty a místostarosty,1,ZO Sadov schvaluje zvolení jednoho místostarosty,
1005,1,2010-11-10,Volba starosty a místostarosty,1,"ZO Sadov v souladu s § 84 odst. 2 písm. k) zákona o obcích určuje, že pro výkon funkce starosty obce a místostarosty obce, bude člen zastupitelstva dlouhodobě uvolněn.",
1006,1,2010-11-10,Volba starosty a místostarosty,1,ZO Sadov volí starostou p. Eduarda Frische,
1007,1,2010-11-10,Volba starosty a místostarosty,1,ZO Sadov volí místostarostou p. Ladislava Ludvíka,
1008,1,2010-11-10,Zřízení finančního a kontrolního výboru,2,ZO Sadov zřizuje finanční výbor a kontrolní výbor. Oba výbory budou tříčlenné,
1009,1,2010-11-10,Zřízení finančního a kontrolního výboru,2,ZO Sadov volí předsedou finančního výboru p. Martinu Novotnou,
1010,1,2010-11-10,Zřízení finančního a kontrolního výboru,2,ZO Sadov volí předsedou kontrolního výboru p. Bohumila Wolfa,
1011,1,2010-11-10,Zřízení finančního a kontrolního výboru,2,ZO Sadov odkládá volbu členů finančního výboru z důvodu nedostatku kandidátů na členství ve výboru na nejbližší zasedání,
1012,1,2010-11-10,Zřízení finančního a kontrolního výboru,2,ZO Sadov odkládá volbu členů kontrolního výboru z důvodu nedostatku kandidátů na členství ve výboru na nejbližší zasedání,
1013,1,2010-11-10,Rozhodnutí o odměnách za výkon funkcí neuvolněných členů zastupitelstva,3,"ZO Sadov v souladu s § 72 a § 84 odst. 2 písm. n) zákona o obcích a dle nařízení vlády č.37/2003 Sb., o odměnách za výkon funkce členům zastupitelstev, v platném znění, stanoví odměnu za výkon funkce neuvolněného člena zastupitelstva obce následovně : Členové zastupitelstva 540,- Kč Členové komisí a výborů 1420,- Kč Předsedové výborů a komisí 1660,- Kč Neuvolněný starosta 22760,- KčOdměna bude poskytována ode dne přijetí tohoto usnesení a v případě náhradníka ode dne prvního zasedání zastupitelstva, jehož se zúčastnil",
2001,2,2010-12-13,program,2,hlasování o programu,
2002,2,2010-12-13,Volba ověřovatelů zápisu a navrhovatele usnesení,3,ZO Sadov schvaluje ověřovatele zápisu z dnešního jednání p. Davida Frische a p. Bohumila Wolfa,
2003,2,2010-12-13,Volba ověřovatelů zápisu a navrhovatele usnesení,3,ZO Sadov schvaluje navrhovatelem usnesení p. Ludvíka,
2004,2,2010-12-13,Prodej pozemků,5,ZO Sadov schvaluje zveřejnění záměru prodeje části pozemku p.č. 580/2 v k.ú. Bor o výměře cca 550 m2,
2005,2,2010-12-13,Prodej pozemků,5,ZO Sadov neschvaluje zveřejnění záměru prodeje části pozemku p.č. 168/2 v k.ú. Podlesí,
2006,2,2010-12-13,Prodej pozemků,5,ZO Sadov neschvaluje zveřejnění záměru prodeje části pozemku p.č. 170 v k.ú. Podlesí o výměře 380 m2,
2007,2,2010-12-13,Rozpočtové opatření,6,"ZO Sadov schvaluje rozpočtové opatření č. 24, 25, 26, 27, 28, 29, 30, 31/2010",
2008,2,2010-12-13,Smlouva o kooperačním příspěvku,7,"ZO Sadov schvaluje smlouvu o kooperačním příspěvku ve výši 23 470,- Kč a starostu obce pověřuje podpisem smlouvy mezi Krajskou knihovnou K.Vary a obcí Sadov",
2009,2,2010-12-13,Smlouva o zimní údržbě komunikací 2010/2011,8,ZO Sadov schvaluje dodatek ke smlouvě na zimní údržbu komunikací 2010/2011 a starostu obce pověřuje podpisem smlouvy mezi Statkem Bor Zeos a obcí Sadov.,
2010,2,2010-12-13,Smlouva o smlouvě budoucí na zřízení věcného břemene,9,"ZO Sadov schvaluje smlouvu o smlouvě budoucí na zřízení věcného  břemene týkající se uložení NN do dotčených pozemků - 241/2, 200, 204, 205, 215/3, 189, 176/3, 247 v k.ú. Lesov a starostu obce pověřuje podpisem smlouvy mezi ČEZ Distribuce a.s. a obcí Sadov. ",
2011,2,2010-12-13,Smlouva na svoz komunálního odpadu,10,ZO Sadov schvaluje smlouvu na svoz komunálního odpadu a starostu obce pověřuje podpisem smlouvy mezi Marius Pedersen a.s. a obcí Sadov.,
2012,2,2010-12-13,Volba členů finančního výboru,11,ZO Sadov volí členy finančního výboru p. M.Topinkovou a Mgr. J. Klírovou,
2013,2,2010-12-13,Volba členů kontrolního výboru,12,ZO Sadov volí členy kontrolního výboru p. V.Faráře a p. K.Trojana,
2014,2,2010-12-13,Rozpočtové provizorium,13,ZO Sadov schvaluje rozpočtové provizorium na rok 2011,
2015,2,2010-12-13,Obecně závazné vyhlášky,14,ZO Sadov schvaluje návrh obecně závazné vyhlášky č. 2/2010 o místním poplatku za provozovaný výherní hrací přístroj,
2016,2,2010-12-13,Obecně závazné vyhlášky,14,ZO Sadov schvaluje návrh obecně závazné vyhlášky č. 3/2010 o místních poplatcích,
2017,2,2010-12-13,Plnění rozpočtu 1-9/2010,15,ZO schvaluje plnění rozpočtu 1-9/2010,
2018,2,2010-12-13,Informace starosty,16,ZO Sadov určuje zastupitele obce pana Ludvíka Ladislava pro spolupráci s pořizovatelem při pořizování územního plánu a jeho změn,
2019,2,2010-12-13,Informace starosty,16,"ZO Sadov schvaluje termíny svatebních obřadů 15. a 29.1, 12.a 26.2, 12. a 26.3, 16. a 30.4. 14.5. 4. a 25.6.2011",
3001,3,2011-03-02,program,2,hlasování o programu,
