id,legislative_session:number,start_date,item:title,item:number,motion:title,
1001,1,2014-11-03,Určení ověřovatelů a zapisovatele zápisu.,1,"Zastupitelé hlasovali o souhlasu s určením ověřovatelů zápisu: Zemanovou Hanu, Šíleného Radka a zapisovatelem Farovou Janu",
1002,1,2014-11-03,program,3,hlasování o programu,
1003,1,2014-11-03,volba starosty a místostarosty,4,Zastupitelé hlasovali o souhlasu s volbou jednoho místostarosty,
1004,1,2014-11-03,volba starosty a místostarosty,4,"Zastupitelé hlasovali o souhlasu, aby všichni členové zastupitelstva vykonávali svoji funkci jako neuvolnění zastupitelé",
1005,1,2014-11-03,volba starosty a místostarosty,4,Zastupitelé hlasovali o souhlasu s volbou starosty a místostarosty veřejně hlasováním,
1006,1,2014-11-03,volba starosty a místostarosty,4,volba starosty - Prokop Pavel,
1007,1,2014-11-03,volba starosty a místostarosty,4,volba místostarosty - Šílený Radek,
2001,2,2014-11-05,program,1,hlasování o programu,
2002,2,2014-11-05,"Zřízení finančního výboru, kontrolního výboru a inventarizační a likvidační komise",3,"souhlas se zřízením tříčlenného finanční a tříčlenného kontrolní výboru, tříčlenné inventarizační a likvidační komise",
2003,2,2014-11-05,"Zřízení finančního výboru, kontrolního výboru a inventarizační a likvidační komise",3,souhlas s volbou do funkce předsedy kontrolního výboru Miroslavou Růžičkovou a souhlas s volbou členů Jana Kabeše a Mgr. Naděždu Růžičkovou,
2004,2,2014-11-05,Rozhodnutí o odměnách a datu jejich vyplácení za výkon funkcí členů zastupitelstva a za výkon funkcí předsedů a členů finančního a kontrolního výboru,4,"souhlas se stanovením měsíční odměny starostovi ve výši 18 803,- Kč",
2005,2,2014-11-05,Rozhodnutí o odměnách a datu jejich vyplácení za výkon funkcí členů zastupitelstva a za výkon funkcí předsedů a členů finančního a kontrolního výboru,4,"souhlas se stanovením měsíční odměny místostarostovi ve výši 11 421,- Kč",
2006,2,2014-11-05,Rozhodnutí o odměnách a datu jejich vyplácení za výkon funkcí členů zastupitelstva a za výkon funkcí předsedů a členů finančního a kontrolního výboru,4,"souhlas se stanovením měsíční odměny členům zastupitelstva bez dalších funkcí ve výši 460,- Kč",
2007,2,2014-11-05,Rozhodnutí o odměnách a datu jejich vyplácení za výkon funkcí členů zastupitelstva a za výkon funkcí předsedů a členů finančního a kontrolního výboru,4,souhlas se stanovením měsíční odměny předsedovi výboru ve výši 880.- Kč,
2008,2,2014-11-05,Rozhodnutí o odměnách a datu jejich vyplácení za výkon funkcí členů zastupitelstva a za výkon funkcí předsedů a členů finančního a kontrolního výboru,4,"souhlas se stanovením měsíční odměny členům výboru ve výši 570,- Kč",
2009,2,2014-11-05,Rozhodnutí o odměnách a datu jejich vyplácení za výkon funkcí členů zastupitelstva a za výkon funkcí předsedů a členů finančního a kontrolního výboru,4,"souhlas se stanovením, že při souběhu výkonu dvou či více funkcí se odměna neuvolněnému členovi zastupitelstva poskytne jako součet měsíčních odměn stanovených pro jednotlivé funkce",
2010,2,2014-11-05,Projednání rozpočtového opatření č. 13,5,Zastupitelé byli seznámeni s rozpočtovým opatřením č. 13 a o souhlasu s jeho provedením hlasovali,
2011,2,2014-11-05,Různé,7,souhlas s revokací usnesení č. 307 a 308 ze 40. zasedání zastupitelstva obce a souhlas s úplným zpřístupněním pozemku č. 609/4,
2012,2,2014-11-05,Různé,7,projednání doplatku nad rámec dotace za vyčerpané dovolené pro zaměstnance zaměstnané na VPP,
3001,3,2014-11-20,program,1,hlasování o programu,
3002,3,2014-11-20,volba předsedy a členů finančního výboru,3,zvolení do funkce předsedy finančního výboru Tomáše Čásenského a funkce členů finančního výboru Marii Zadražilovou a Mgr. Pavlu Procházkovou,
3003,3,2014-11-20,Volba předsedy a členů inventarizační komise,4,zvolení do funkce předsedy inventarizační komise Josefa Čížka a do funkce členů komise Dagmar Kohoutovou a Jiřinu Hovorkovou,
3004,3,2014-11-20,Volba předsedy a členů likvidační komise,5,zvolení do funkce předsedy likvidační komise Josefa Čížka a do funkce členů komise Dagmar Kohoutovou a Jiřinu Hovorkovou,
3005,3,2014-11-20,Projednání návrhu rozpočtu na rok 2015,6,"Zastupitelstvo obce schvaluje návrh rozpočtu na rok 2015 jako přebytkový s rozpočtovými příjmy ve výši: 5 400 000,- Kč, rozpočtovými výdaji ve výši: 4 900 000,- Kč a přebytkem ve výši: 500 000,- Kč",
3006,3,2014-11-20,Příkaz k provedení inventarizace,7,souhlas s provedením invetarizace,
3007,3,2014-11-20,Různé,9,uhrazení mzdy z obecního rozpočtu nad rámec dotace z úřadu práce o částku za navýšení dle nařízení vlády ze dne 15. října 2014 a za dovolenou,
3008,3,2014-11-20,Různé,9,"projednání záměru o prodeji pozemku pare, č. 634/7 k. ú. Turovec",
