id,legislative_session:number,start_date,item:title,item:number,motion:title,
1001,1,2010-12-09,"Zahájení, program",1,ZM souhlasí s programem jednání v navržené podobě bez bodu „3. Schválení jednacího řádu ZM“ a bez bodu „4. Odměňování neuvolněných zastupitelů“.,
1002,1,2010-12-09,Určení ověřovatelů a zapisovatele,2,ZM schvaluje Jiřího Vladíka a Mgr. Zdeňka Burýška ověřovateli zápisu.,
1003,1,2010-12-09,Volba členů finančního výboru,5,ZM volí Ing. Ludmilu Slavíčkovou do funkce členky finančního výboru ZM.,
1004,1,2010-12-09,Volba členů finančního výboru,5,ZM volí Ing. Pavla Musila do funkce člena finančního výboru ZM.,
1005,1,2010-12-09,Volba členů kontrolního výboru,6,ZM volí Darka Sejbala do funkce člena kontrolního výboru ZM.,
1006,1,2010-12-09,Volba členů kontrolního výboru,6,ZM volí Bc. Gabrielu Tomíčkovou do funkce členky kontrolního výboru ZM.,
1007,1,2010-12-09,Rozpočtové opatření městyse č. 5,8,"ZM schvaluje rozpočtové opatření městyse č. 5/2010, kterým se příjmy snižují o 5,580.600 Kč, výdaje zvyšují o 1,209.600 Kč a financování zvyšuje o 6,790.200 Kč.",
1008,1,2010-12-09,Různé,10,"ZM souhlasí se smlouvou o zřízení práva odpovídajícího věcnému břemenu mezi městysem Černá Hora jako povinným a společností E.ON Distribuce, a.s. se sídlem F.A.Gerstnera 2151/6, 370 49 České Budějovice zastoupenou na základě plné moci ze dne 2.7.2008 společností E.ON Česká republika, s.r.o. se sídlem F.A.Gerstnera 2151/6, 370 49 České Budějovice jako oprávněnou, kterou povinný ve prospěch oprávněné formou věcného břemene zřizuje právo umožňující využití pozemku p.č. 1264/3 v katastrálním území Černá Hora pro účely zřízení a provozování zařízení distribuční soustavy – stavby realizované pod názvem „Černá Hora, 3RD Skleníky“ spočívající v umístění nového kabelového vedení NN na části zatížené nemovitosti, jak je vyznačeno v geometrickém plánu č. 968-1730/2010 zhotoveném firmou ADITIS s.r.o.",
1009,1,2010-12-09,Různé,10,"ZM souhlasí se smlouvou o zřízení práva odpovídajícího věcnému břemenu mezi městysem Černá Hora jako povinným a společností E.ON Distribuce, a.s. se sídlem F.A.Gerstnera 2151/6, 370 49 České Budějovice zastoupenou na základě plné moci ze dne 2.7.2008 společností E.ON Česká republika, s.r.o. se sídlem F.A.Gerstnera 2151/6, 370 49 České Budějovice jako oprávněnou, kterou povinný ve prospěch oprávněné formou věcného břemene zřizuje právo umožňující využití pozemků p.č. 490/1, p.č. 510 a p.č. 513 v katastrálním území Černá Hora pro účely zřízení a provozování zařízení distribuční soustavy – stavby realizované pod názvem „Černá Hora – DP MUDr. Vaněk“ spočívající v umístění nového kabelového vedení NN na části zatížených nemovitostí, jak je vyznačeno v geometrickém plánu č. 969-1740/2010 zhotoveném firmou ADITIS s.r.o.",
1010,1,2010-12-09,Různé,10,"ZM souhlasí se smlouvou o zřízení věcného břemene mezi městysem Černá Hora jako povinným a společností Vodafone Czech Republic, a.s. se sídlem Vinohradská 167, 100 00 Praha 10 jako oprávněnou, kterou povinný ve prospěch oprávněné formou věcného břemene zřizuje právo umožňující využití pozemku p.č. 1680 v katastrálním území Černá Hora pro účely položení, užívání a udržby nízkonapěťového elektrického kabelu vedoucího přes zatíženou nemovitost, jak je vyznačeno v geometrickém plánu č. 960-137/2010 zhotoveném Doc. Ing. Dušanem Rosou, Csc.",
