id,legislative_session:number,start_date,item:title,item:number,motion:title,
1001,1,2014-11-10,určení ověřovatelů zápisu a zapisovatele,2,Zastupitelstvo obce Hostouň určuje ověřovateli zápisu Martina Krátkého a Jiřího Kukelku a zapisovatelem ing. Šárku Hůlovou,
1002,1,2014-11-10,program,4,hlasování o programu,
1003,1,2014-11-10,volba starosty a místostarosty,5,Určení počtu místostarostů-dva,
1004,1,2014-11-10,volba starosty a místostarosty,5,Zastupitelstvo obce Hostouň volí starostu Jiřího Vildu,
1005,1,2014-11-10,volba starosty a místostarosty,5,Zastupitelstvo obce Hostouň volí místostarostu Martina Krátkého a místostarostu Karla Kukelku,
1006,1,2014-11-10,Zřízení finančního a kontrolního výboru,6,Zastupitelstvo obce Hostouň zřizuje finanční výbor a kontrolní výbor. Oba výbory budou tříčlenné,
1007,1,2014-11-10,Zřízení finančního a kontrolního výboru,6,Zastupitelstvo obce Hostouň volí předsedou finančního výboru Lukáše Morávka,
1008,1,2014-11-10,Zřízení finančního a kontrolního výboru,6,Zastupitelstvo obce Hostouň volí předsedou kontrolního výboru Evžena Vávru,
2001,2,2014-12-01,program,1,hlasování o programu,
2002,2,2014-12-01,Kontrola usnesení z předcházejícího zasedání,2,Zastupitelstvo obce Hostouň zřizuje finanční výbor a kontrolní výbor. Oba výbory budou pětičlenné.,
2003,2,2014-12-01,určení ověřovatelů zápisu a zapisovatele,2,"Zastupitelstvo obce Hostouň určuje ověřovateli zápisu Antonína Kejmara a Evžena Vávru, zapisovatelem Ing. Šárku Hůlovou",
2004,2,2014-12-01,Volba členů finančního a kontrolního výboru,3,"Zastupitelstvo obce Hostouň volí členy finančního výboru Marcelu Malinovou, Václava Hajného, Ondřeje Gajdu a Antonína Kejmara.",
2005,2,2014-12-01,Volba členů finančního a kontrolního výboru,3,"Zastupitelstvo obce Hostouň volí členy kontrolního výboru Hanu Zoubkovou, Růženu Krasovou, Jiřího Kukelku a Tomáše Svatoše",
