id,legislative_session:number,start_date,item:title,item:number,motion:title,
1001,1,2010-11-10,Schválení programu,3,Pan starosta přednesl navržený program zasedání,
1002,1,2010-11-10,"Volba ověřovatelů zápisu, návrhové komise",4,zapisovatel- Kamila Štolbová,
1003,1,2010-11-10,"Volba ověřovatelů zápisu, návrhové komise",4,"mandátová komise - Miroslava Malá, Irena Vondrová, Pavel Vik",
1004,1,2010-11-10,"Volba ověřovatelů zápisu, návrhové komise",4,"volební komise - Radka Tatíčkova, Stanislava Carvová, Milan Kubín",
1005,1,2010-11-10,"Volba ověřovatelů zápisu, návrhové komise",4,"návrhová komise - Oldřich Horák, Martin Kučera",
1006,1,2010-11-10,"Volba ověřovatelů zápisu, návrhové komise",4,"ověřovatelé zápisu- Ing.Marcela Komárkova, Ing.Vladimír Zábranský",
1007,1,2010-11-10,Schválení způsobu volby starosty a místostarosty,5,"O.Horák navrhl, aby volba proběhla tajnou volbou, tak jak probíhala i na předchozích ustavujících zasedáních.",
1008,1,2010-11-10,Určení funkcí a počet místostarostů,7,Hlasování o funkci uvolněný starosta,
1009,1,2010-11-10,Určení funkcí a počet místostarostů,7,Hlasování o funkci jednoho neuvolněného místostarosty,
1010,1,2010-11-10,Schválení finančního a kontrolního výboru,9,Starosta p.Strnádek navrhl jako předsedu finančního výboru Ing. Marcelu Komárkovou,
1011,1,2010-11-10,Schválení finančního a kontrolního výboru,9,Starosta p. Strnádek navrhl jako předsedu kontrolního výboru Pavla Slabocha.,
1012,1,2010-11-10,Schválení finančního a kontrolního výboru,9,Hlasování o členech finančního výboru- Miroslava Malá a Ing. Stanislava Carvová,
1013,1,2010-11-10,Schválení finančního a kontrolního výboru,9,Hlasování o schvalování člen kontrolního výboru na příštím veřejném zasedání,
1014,1,2010-11-10,Schválení odměn pro neuvolněné zastupitele,10,Hlasování o odměn místostarosty ve výši 10 000 Kč,
1015,1,2010-11-10,Schválení odměn pro neuvolněné zastupitele,10,odměna pro neuvolněné zastupitele 460 Kč,
1016,1,2010-11-10,Schválení odměn pro neuvolněné zastupitele,10,odměna pro neuvolněné zastupitele 410 Kč,
1017,1,2010-11-10,Schválení odměn pro neuvolněné zastupitele,10,odměna pro neuvolněné zastupitele 0 Kč,
1018,1,2010-11-10,Schválení odměn pro neuvolněné zastupitele,10,odměna pro předsedu výboru 1340 Kč,
1019,1,2010-11-10,Schválení odměn pro neuvolněné zastupitele,10,odměna pro předsedu výboru 1000 Kč,
1020,1,2010-11-10,Schválení odměn pro neuvolněné zastupitele,10,Hlasování o vyplácení odměn pro neuvolněné zastupitele ode dne jejich schválení,
1021,1,2010-11-10,Různé,11,Hlasování o odložení projednání jednacího řádu na příští veřejné zasedání,
1022,1,2010-11-10,Různé,11,Hlasování o záměru výstavby základnové stanice na části p.č. 143/45,
1023,1,2010-11-10,Různé,11,Uložit starostovi projednat se společností výši nájmu – hlasování,
1024,1,2010-11-10,Návrh usnesení,13,Hlasování o usnesení,
2001,2,2010-12-09,"Volba ověřovatelů zápisu, návrhové komise",2,"Návrhová komise: P.Slaboch, Ing.V.Zábranský",
2002,2,2010-12-09,"Volba ověřovatelů zápisu, návrhové komise",2,"Ověřovatelé zápisu: M.Kučera, M.Popková",
2003,2,2010-12-09,"Volba ověřovatelů zápisu, návrhové komise",2,Pan starosta seznámil přítomné s programem zasedání.,
2004,2,2010-12-09,Projednání rozpočtu obce na rok 2011 a rozpočtového výhledu na roky 2011-2014,3,Hlasování o rozpočtu obce na rok 2011,
2005,2,2010-12-09,Projednání rozpočtu obce na rok 2011 a rozpočtového výhledu na roky 2011-2014,3,Rozpočtový výhled na roky 2011 - 2014.,
2006,2,2010-12-09,Projednání rozpočtového opatření č. 4/2010 včetn změn v Závazných ukazatelích ZŠ a MŠ Úhonice.,4,Hlasování o Rozpočtovém opatření č. 4/2010,
2007,2,2010-12-09,Projednání nového jednacího řádu.,5,Hlasování o jednacím řádu,
2008,2,2010-12-09,Místní program obnovy venkova na roky 2011-2012.,6,Hlasování o Místním programu obnovy venkova,
2009,2,2010-12-09,Pošta a různé,7,Hlasování o členovi kontrolního výboru paní Alen Bryndové,
2010,2,2010-12-09,Pošta a různé,7,Hlasování o členovi kontrolního výboru panu Jaroslavu Slabochovi,
2011,2,2010-12-09,Pošta a různé,7,Hlasování o kontaktní osob pro jednání o územním plánu s Městem Černošice -O.Horák,
2012,2,2010-12-09,Pošta a různé,7,Hlasování o Kupní smlouv - prodej obecního pozemek p.č. 722 Lesům ČR,
2013,2,2010-12-09,Pošta a různé,7,"návrh p.starosty na založení informační komise, která připravuje měsíčn Zpravodaj.",
2014,2,2010-12-09,Pošta a různé,7,Hlasování o předsedovi komise Ing.M.Slabochovi,
2015,2,2010-12-09,Pošta a různé,7,"Hlasování o odměně pro předsedu informační komise 1 000 Kč, vyplácené ode dne schválení",
2016,2,2010-12-09,Pošta a různé,7,Hlasování o návrhu M.Kučera vyjmout z vyhlášky poplatek ze psů,
2017,2,2010-12-09,Pošta a různé,7,Hlasování o původním návrhu Obecn závazné vyhlášky č. 1/2010 o místních poplatcích,
2018,2,2010-12-09,Pošta a různé,7,Hlasování o odpuštění čistého nájmu na rok 2011 nájemci p.Šťovíčkovi ve výši 16 800 Kč,
2019,2,2010-12-09,Pošta a různé,7,Hlasování o příspěvku na dovybavení zásahové výzbroje pro SDH Úhonice,
3001,3,2011-01-10,"Volba ověřovatelů zápisu, návrhové komise",2,"návrhová komise - Ing.Slaboch, Ing.Komárkova",
3002,3,2011-01-10,"Volba ověřovatelů zápisu, návrhové komise",2,"ověřovatelé zápisu - Ing.Zábranský, p. Horák",
