id,legislative_session:number,start_date,item:title,item:number,motion:title,
1001,1,2014-11-03,Určení ověřovatelů zápisu,0,"Zastupitelstvo obce Vrbno nad Lesyurčujeověřovateli zápisu Janu Černou, Lenku Kučerovou a zapisovatelem Pavlu Jánskou",
1002,1,2014-11-03,Schválení programu ,0,"Zastupitelstvo obce Vrbno nad Lesys c h v a l u j enásledující program ustavujícího zasedání:I. Volba starosty a místostarosty• Určení počtu místostarostů• Určení, které funkce budou členové zastupitelstva vykonávat jakodlouhodobě uvolnění (§ 71 zákona o obcích)• Určení způsobu volby starosty a místostarosty• Volba starosty• Volba místostarostyII. Zřízení finančního a kontrolního výboru• Určení počtu členů finančního a kontrolního výboru• Volba předsedy finančního výboru• Volba předsedy kontrolního výboru• Volba členů finančního výboru• Volba členů kontrolního výboruIII. Rozhodnutí o odměnách za výkon funkcí neuvolněných členů zastupitelstva (§72 zákona o obcích)IV. Diskuse",
1003,1,2014-11-03,Volba starosty a místostarosty,1,Zastupitelstvo obce Vrbno nad Lesyschvalujezvolení jednoho místostarosty,
1004,1,2014-11-03,Volba starosty a místostarosty,1,"Zastupitelstvo obce Vrbno nad Lesyurčuje,že pro výkon žádné funkce nebude žádný člen zastupitelstva obce dlouhodoběuvolněn",
1005,1,2014-11-03,Volba starosty a místostarosty,1,Zastupitelstvo obce Vrbno nad Lesys c h v a l u j etajný způsob volby starosty a místostarosty způsobem uvedeným předsedající,
1006,1,2014-11-03,Volba starosty a místostarosty,1,Zastupitelstvo obce Vrbno nad Lesyv o l ístarostkou obce Moniku Tichou,
1007,1,2014-11-03,Volba starosty a místostarosty,1,Zastupitelstvo obce Vrbno nad Lesyv o l ímístostarostou obce Mgr. Jana Šlajchera,
1008,1,2014-11-03,Zřízení finančního a kontrolního výboru,2,Zastupitelstvo obce Vrbno nad Lesyz ř i z u j efinanční a kontrolní výbor. Oba výbory budou tříčlenné.,
1009,1,2014-11-03,Zřízení finančního a kontrolního výboru,2,Zastupitelstvo obce Vrbno nad Lesyv o l ípředsedkyní finančního výboru Janu Černou,
1010,1,2014-11-03,Zřízení finančního a kontrolního výboru,2,Zastupitelstvo obce Vrbno nad Lesyv o l ípředsedou kontrolního výboru Stanislava Aulického,
1011,1,2014-11-03,Zřízení finančního a kontrolního výboru,2,Zastupitelstvo obce Vrbno nad Lesyv o l íčleny finančního výboru Lenku Kučerovou a Milenu Mináříkovou,
