id,legislative_session:number,start_date,item:title,item:number,motion:title,
1001,1,2010-11-15,Volba starosty a místostarosty,2,Ing.Svačinka navrhl veřejnou volbu a dlouhodobé uvolnění jednoho člena zastupitelstva a to starosty.,
1002,1,2010-11-15,Volba starosty a místostarosty,2,Do funkce uvolněného starosty navrhuje p. Chaloupka stávajícího starostu Ing. Pravoslava Svačinku,
1003,1,2010-11-15,Volba starosty a místostarosty,2,Do funkce neuvolněného místostarosty navrhuje Ing. Svačinka pana Luboše Franců,
1004,1,2010-11-15,Volba členů finančního a kontrolního výboru,3,"Do finančního výboru navrhuje starosta pí. Danu Dudovou jako předsedu, pí. Libuši Chlupovou a pí. Dagmar Krejčíkovou jako členy, navržení s funkcemi souhlasí.",
1005,1,2010-11-15,Volba členů finančního a kontrolního výboru,3,"Do kontrolního výboru navrhuje starosta p. Luboše Bělinu jako předsedu, p.Ladislava Velechovského a p.Libora Čecha jako členy, navržení s funkcemi souhlasí.",
1006,1,2010-11-15,Schválení odměn zastupitelů,4,"Starosta obce vysvětlil možnosti odměn podle Nařízení vlády č.37/2003Sb. a navrhl  výši odměn zastupitelstva: místostarosta                            5 000,- Kč, člen zastupitelstva                       460,-Kč, předseda finančního výboru     1 340,-Kč, předseda kontrolního výboru      900,- Kč, člen zastupitelstva a výboru        600,-Kč - Odměny se na místě veřejně vzdali  p. Franců, p. Chaloupka, MVDr.Chlupsa a p. Fiala.",
1007,1,2010-11-15,Schválení usnesení:,5,Starosta přečetl usnesení.,
2001,2,2010-12-22,Schválení jednacího řádu,2,Starosta předkládá ke schválení jednací řád totožný s jednacím řádem z 22.12.2006. Jednací řád schválen.,
2002,2,2010-12-22,Schválení 4.změny rozpočtu na r.2010 ,3,"Starosta navrhuje změnu rozpočtu. Navýšeny budou příjmy i výdaje o částku 696,5 tis.Kč, rozpočet v nové výši 4 648 tis.Kč zůstává vyrovnaný. Změny v příjmech: + 410 000 Kč daně, dotace,  +227 000 Kč krizové stavy, +44 000 vlastní činnost. Změny výdajů: +704 000 Kč místní zpráva, z toho +337 000 Kč investice, -145 000 Kč návrat dotace na zajištění bezprostředních povodňových škod,  +77 000 Kč čistička odpadních vod, +65 000 Kč údržba komunikací,  -10 000 Kč odchyt psů. Rozpočet byl schválen.",
2003,2,2010-12-22,Schválení rozpočtu na r.2011,4,"Starosta přednesl návrh rozpočtu na r. 2011. Rozpočet bude vyrovnaný, příjmy i výdaje budou tvořit 4 651 000 Kč.  Rozpočet byl schválen.",
2004,2,2010-12-22,Schválení pořízení nového územního plánu obce,5,Starosta navrhl objednání vyhotovení nového územního plánu obce a to vzhledem k jeho částečné neaktuálnosti a vzhledem k možnosti čerpat na pořízení státní dotaci. . Návrh byl přijat.,
2005,2,2010-12-22,Prodej pozemku,6,"Starosta  navrhl odprodej pozemku p.p.č. p.p.č.264/2, ostatní plochy o výměře 75 m2, v k.ú.Kryštofovo Údolí za cenu 30,- Kč/m2  paní PaedDr.Marii Gondové, aby měla zajištěnu přístupovou cestu ke svému domu. Návrh byl přijat",
2006,2,2010-12-22,Ostatní ,7,Schválení termínů veřejných schůzí.,
2007,2,2010-12-22,Ostatní ,7,Schválení odměn neuvolněným zastupitelům pro r.2011.,
2008,2,2010-12-22,Ostatní ,7,Prominutí nájemného.,
2009,2,2010-12-22,Usnesení,9,Starosta přednesl usnesení. Usnesení bylo přijato.,
3001,3,2011-02-23,Schválení obecně závazných vyhlášek,2,"Starosta přednesl návrh na schválení obecně závazných vyhlášek o místních poplatcích ze psů,z ubytovací kapacity, za lázeňský nebo rekreační pobyt a za užívání veřejného prostranství.Jedná se o nahrazení stávajících vyhlášek v totožném znění, ale podle nové legislativy. Vyhlášky byly schváleny.",
