id,legislative_session:number,start_date,item:title,item:number,motion:title,
1001,1,2014-11-06,Volba členů návrhové komise,1,ZO schvaluje členy návrhové komise Vladimíra Jirase a Michala Ondráška.,
1002,1,2014-11-06,Volba ověřovatelů zápisu,2,ZO schvaluje ověřovatele zápisu Jiřího Mudru a Lenku Sgalitzerovou.,
1003,1,2014-11-06,Ověření mandátů a složení slibu zastupitelů,3,"ZO 1. bere na vědomí, že se mandátu vzdal Zdeněk Dlouhý, 2. bere na vědomí, že místo Zdeňka Dlouhého nastupuje první náhradník Helena Kalivodová, 3. bere na vědomí platnost mandátů, znění slibu, slib členů obecního zastupitelstva slovem „slibuji', rukou podáním předsedajícímu a podpisem na listině „Slib člena zastupitelstva', 4. bere na vědomí, že slib zastupitele složili Vladimír Jiras, Jiří Michal, Jiří Mudr, Michal Ondrášek, LenkaSgalitzerová.",
1004,1,2014-11-06,Schválení programu,4,ZO schvaluje program zastupitelstva s vyškrtnutím bodu číslo 6 a číslo 8.,
1005,1,2014-11-06,Volba volební komise,5,"ZO 1. schvaluje složení volební komise v tomto složení Vladimír Jiras, Jiří Mudr, Michal Ondrášek, 2. schvaluje volbu aklamací, tj. zvednutím ruky.",
1006,1,2014-11-06,Volba místostarosty,6,"ZO 1. zvolilo místostarostou Jiřího Michala, 2. schválilo, že místostarosta bude neuvolněnou funkcí, 3. schválilo odměnu za výkon místostarosty dle nařízení vlády z 18.12.2013 o odměňování členů obecních zastupitelstev, platné od 1.1.2014..",
1007,1,2014-11-06,Volba předsedy finančního výboru,7,"ZO 1. zvolilo jako předsedu finančního výboru (FV) Lenku Sgalitzerovou, 2. předsedkyně FV na příštím zasedání ZO navrhne členy výboru.",
2001,2,2014-11-26,Volba členů návrhové komise,1,ZO schvaluje členy návrhové komise Vladimíra Jirase a Aleše Macelu.,
2002,2,2014-11-26,Volba ověřovatelů zápisu,2,ZO schvaluje ověřovatele zápisu Michala Ondráška a Lenku Sgalitzerovou.,
2003,2,2014-11-26,Schválení programu,4,ZO schvaluje program s navrženými úpravami.,
2004,2,2014-11-26,Volba volební komise,5,"ZO schvaluje volbu aklamací, tj. zvednutím ruky.",
2005,2,2014-11-26,Upřesnění usnesení č. 6-1-2014/ZO ze dne 6.11.2014 - odměna místostarosty,6,"ZO schválilo změnu odměny za výkon místostarosty dle nařízení vlády z 18.12.2013 o odměňování členů obecních zastupitelstev, platné od 1.1.2014, na 11 000 Kč, a to od 26.11. 2014.",
2006,2,2014-11-26,Volba starosty,7,"ZO 1. zvolilo starostou Pavla Schmidta, 2. schválilo, že starosta bude neuvolněnou funkcí, 3. schválilo odměnu za výkon starosty ve výši 17 000 Kč, kterou bude pobírat ode dne zvolení, tzn. od 26.11.2014.",
2007,2,2014-11-26,Volba členů finančního výboru,8,ZO schválilo tyto členy finančního výboru: Vladimír Fichtner a Aleš Macela.,
2008,2,2014-11-26,Žádost o úpravu OZV č. 1/2014 o místním poplatku za svoz odpadu,9,ZO zamítá návrh na změnu OZV č. 1/2014.,
2009,2,2014-11-26,Žádost o úpravu cesty okolo hřiště vedoucí k chatám,10,"ZO pověřuje starostu jednáním se žadateli, majiteli chat E309, E310, E439 o způsobu úprav cesty.",
2010,2,2014-11-26,Žádost o dělení pozemku pč. 258/19 a odprodej oddělené části,11,"ZO 1. souhlasí s oddělením pozemku pč. 258/31 o rozměru 56 m2 s tím, že veškeré náklady na pořízení geometrických plánů a vkladů do katastru jdou ktíži žadatelky, 2. souhlasí s prodejem pozemku pč. 258/31, 3. pověřuje starostu vyvěšením záměru prodeje na ÚD a obstaráním posudku kvůli stanovení tržní ceny pozemku.",
