id,legislative_session:number,start_date,item:title,item:number,motion:title,
1001,1,2014-05-15,Určení ověřovatelů a zapisovatele.,2,"Zastupitelstvo obce Libkov určuje ověřovateli zápisu p. Vladimíra Petra ml., p. Františka Trávničku a zapisovatelkou pí. Jiřinu Velehradskou.",
1002,1,2014-05-15,Schválení programu.,3,Zastupitelstvo obce Libkov schvaluje následující program zasedání:1. Zahájení 2. Určení ověřovatelů zápisu (§ 95/1 zákon o obcích) a zapisovatele3. Schválení programu4. Schválení výpisu usnesení č. 6 ze dne 17. 4. 20155. Seznámení se zprávou o výsledku přezkoumání hospodaření za rok 2014 6. Seznámení se závěrečným účtem 20147. Seznámení s účetní závěrkou za rok 2014 8. Schválení přeměřené nabídky podlahy „PVC“ do bytu č. 1 9. Informace – zápis KV a FV10. Informace – Projednání žádosti o odkoupení pozemku kolem řadové stavby č. p. 40 - 4311. Informace – Projednání žádosti o odkoupení pozemků č. p. 4412. Informace – Projednání žádosti o odkoupení pozemku č. p. 2313. Diskuse 14. Závěr,
1003,1,2014-05-15,Schválení výpisu usnesení č. 6 ze dne 17. 4. 2015.,4,"Zastupitelstvo obce Libkov schvaluje výpis usnesení č. 6/2015 ze dne 17. 4. 2015, jeho shodou se zněním usnesení obsaženého v zápisu ze zasedání zastupitelstva obce a jeho plnění.",
1004,1,2014-05-15,Seznámení se zprávou o výsledku přezkoumání hospodaření za rok 2014.,5,"Zastupitelstvo obce Libkov bere na vědomí, zprávu o výsledku přezkoumání hospodaření obce za rok2014.",
1005,1,2014-05-15,Seznámení se závěrečným účtem 2014.,6,"Zastupitelstvo obce Libkov bere na vědomí, závěrečný účet obce za rok 2014.",
1006,1,2014-05-15,Seznámení s účetní závěrkou za rok 2014.,7,"Zastupitelstvo obce Libkov bere na vědomí, účetní závěrkou obce za rok 2014.",
1007,1,2014-05-15,Schválení přeměřené nabídky podlahy do bytu č. 1.,8,"Zastupitelstvo obce Libkov schvaluje přeměřenou nabídku, firmě „PODLAHY PLOTZ“, na pokládku 106,6 m2PVC do bytu č. 1, v celkové ceně bez DPH 55 353,46 Kč. ",
1008,1,2014-05-15,Zápis FV a KV.,9,"Zastupitelstvo obce Libkov po projednání bere na vědomí zápis č. 1/2015 FV v souladu se zákonem č. 128/2000 sb., § 119 odstavec 2, a) a b) a zápis č. 1/2015 KV v souladu se zákonem č. 128/2000 sb., § 119 odstavec 3, a), b) a c). Členové zastupitelstva hlasují o předložených informacích a schvalují zápisy bez výhrad.",
1009,1,2014-05-15,Informace – Projednání žádosti o odkoupení pozemku kolem řadového domu č. p. 40 - 43.,10,"Zastupitelstvo obce Libkov schvaluje návrh zastupitelů, nejprve provést místní šetření a poté pokračovat v dalším jednání.",
1010,1,2014-05-15,Informace – Projednání žádosti o odkoupení pozemku u č. p. 44.,11,"Zastupitelstvo obce Libkov po projednání schvaluje, zveřejnit Záměr obce, podle § 39 odstavec 1 zákona č. 128/2000 Sb., o obcích, na prodej 3 pozemků, p. č. 283/8 o výměře 131 m2, p. č. 282/7 o výměře 77 m2 a p. č. 282/6 o výměře 37 m2, paní Janě Vejmelkové.",
1011,1,2014-05-15,Informace – Projednání žádosti o odkoupení pozemku u č. p. 23.,12,"Zastupitelstvo obce Libkov po projednání schvaluje, zveřejnit Záměr obce, podle § 39 odstavec 1 zákona č. 128/2000 Sb., o obcích, na prodej části pozemku p. č. 780/4 o výměře 9 - 10 m2 (dle skutečnéhozaměření), panu Ing. Ivanu Štursovi.",
1012,1,2014-05-15,Diskuse.,13,"Zastupitelstvo obce Libkov bere na vědomí, že žádný z přítomných nepřispěl námětem ani dotazemdo diskuse.",
1013,1,2014-05-15,Závěr.,14,"Zastupitelstvo obce Libkov bere na vědomí, že příští schůze ZO se bude konat 12. 6. 2015 od 19,00 hodin v zasedací místnosti OÚ. Předsedající poděkoval všem zúčastněným. Schůze byla ukončena v 20:15hodin, panem Vladimírem Petrem st..",
2001,2,2014-09-11,Určení ověřovatelů a zapisovatele.,2,"Zastupitelstvo obce Libkov určuje ověřovateli zápisu p. Romana Čapka, p. Františka Trávničku a zapisovatelem p. Vladimíra Čapka.",
