id,legislative_session:number,start_date,item:title,item:number,motion:title,
1001,1,2011-10-26,"Ověřovatelé, zapisovatel",-1,Zastupitelstvo obce Hlasivo určuje ověřovateli zápisu paní Jaroslavu Krejčovou a paní Evu Káškovou a zapisovatelem Jiří Šich. Návrhová komise: Václav Smetana a Jiří Šich,
1002,1,2011-10-26,Schválení programu,0,Zastupitelstvo program bez připomínek schvaluje,
1003,1,2011-10-26,Program obnovy venkova na rok 2012,1,Zastupitelstvo schvaluje požádat o dotaci z Programu obnovy venkova na opravu budovy obecního úřadu v Hlasivě a o začlenění částky ve výši 430.000 Kč na tuto akci do rozpočtu obce na rok 2012.,
1004,1,2011-10-26,Stanovení inventarizační komise,2,Zastupitelstvo schvaluje jmenování inventarizační komise k provedení inventarizace veškerého majetku obce ke dni 31.12.2011.,
1005,1,2011-10-26,Projednání jednacího řádu zastupitelstva,3,Zastupitelstvo schvaluje nový jednací řád zastupitelstva obce Hlasivo.,
1006,1,2011-10-26,Rozpočtové opatření č. 3/2011,4,Zastupitelstvo schvaluje rozpočtové opatření č. 3/2011.,
2001,2,2011-12-07,"Ověřovatelé, zapisovatel",-1,Zastupitelstvo obce Hlasivo určuje ověřovateli zápisu paní Marii Novotnou a paní Evu Káškovou a zapisovatelem Jiří Šich. Návrhová komise: Václav Smetana a Jiří Šich,
2002,2,2011-12-07,Schválení programu,0,Zastupitelstvo program bez připomínek schvaluje,
2003,2,2011-12-07,Projednání dodatku k Místnímu programu obnovy venkova,1,Zastupitelstvo schvaluje Dodatek č. 1 k MPOV na období 2009-2013.,
2004,2,2011-12-07,Projednání sazebníku úhrad za poskytování informací,2,Zastupitelstvo schvaluje Sazebník úhrad za poskytování informací v rámci zákona 106/1999Sb.,
2005,2,2011-12-07,Rozpočet obce na rok 2012,3,Zastupitelstvo schvaluje rozpočet obce Hlasivo na rok 2012 jako vyrovnaný.,
3001,3,2011-12-28,"Ověřovatelé, zapisovatel",-1,Zastupitelstvo obce Hlasivo určuje ověřovateli zápisu paní Jaroslavu Krejčovou a paní Evu Káškovou a zapisovatelkou MUDr. Ludmilu Makovcovou. Návrhová komise: Václav Smetana a Jiří Šich,
3002,3,2011-12-28,Schválení programu,0,Zastupitelstvo program bez připomínek schvaluje,
3003,3,2011-12-28,Rozpočtové opatření č. 4/2011,1,Zastupitelstvo schvaluje rozpočtové opatření č. 4/2011.,
3004,3,2011-12-28,Projednání směrnice o inventarizaci,2,Zastupitelstvo schvaluje Směrnici o inventarizaci pro Obec Hlasivo.,
3005,3,2011-12-28,Projednání směrnice odepisování dlouhodobého hmotného a nehmotného majetku,3,Zastupitelstvo schvaluje Směrnici pro odepisování dlouhodobého hmotného a nehmotného majetku pro Obec Hlasivo.,
3006,3,2011-12-28,Projednání záměru pronájmu části pozemku 228/5 v k.ú. Hlasivo,4,Zastupitelstvo schvaluje záměr zveřejnit pronájem části pozemku parc.č. 228/5 v k.ú. Hlasivo o výměře 150m2 pro účely zahrádky za cenu 100Kč/rok.,
3007,3,2011-12-28,Různé,5,Zastupitelstvo schvaluje nový spisový a skartační řád obce Hlasivo s platností od 1.1.2012.,
4001,4,2012-02-28,"Ověřovatelé, zapisovatel",-1,Zastupitelstvo obce Hlasivo určuje ověřovateli zápisu paní Jaroslavu Krejčovou a paní Evu Káškovou a zapisovatelkou MUDr. Ludmilu Makovcovou. Návrhová komise: Václav Smetana a Jiří Šich,
4002,4,2012-02-28,Schválení programu,0,Zastupitelstvo program bez připomínek schvaluje,
4003,4,2012-02-28,Inventarizace,1,Zastupitelstvo schvaluje zprávu inventarizační komise z inventarizace provedené k 31.12.2011.,
4004,4,2012-02-28,Projednání výroční zprávy dle zákona 106/1999 Sb.,2,"Zastupitelstvo schvaluje výroční zprávu podle zákona č. 106/1999 Sb., o svobodném přístupu k informacím za rok 2011.",
4005,4,2012-02-28,Pronájem části parc.č.228/5 v k.ú. Hlasivo,3,"Zastupitelstvo schvaluje pronájem části parc.č. 228/5 o výměře 150m2 v k.ú. Hlasivo Petrovi a Vladimíře Jůzové, Hlasivo 64, 39143 Mladá Vožice. K podpisu smlouvy zastupitelstvo pověřuje starostu obce.",
4006,4,2012-02-28,Nabídka sezónních prací,4,"Zastupitelstvo schvaluje vytvoření pracovních míst na údržbu veřejné zeleně formou dohody o provedení práce, případně smlouvu o provedení práce s SDH Hlasivo.",
4007,4,2012-02-28,Návrh rozpočtu DSMO Mikroregion Venkov,5,Zastupitelstvo schvaluje rozpočet Dobrovolného svazku měst a obcí Mikroregion – Venkov na rok 2012.,
4008,4,2012-02-28,Dohoda o provedení práce – účetnictví obce Hlasivo – ukončení dohody se stávající účetní + uzavření nové dohody,6,Zastupitelstvo schvaluje ukončení dohody o provedení práce s paní Radkou Eliášovou a uzavření dohody o provedení práce vedení účetnictví obce Hlasivo s paní Ivanou Balíkovou.,
5001,5,2012-04-23,"Ověřovatelé, zapisovatel",-1,Zastupitelstvo obce Hlasivo určuje ověřovateli zápisu paní Jaroslavu Krejčovou a paní Evu Káškovou a zapisovatelkou MUDr. Ludmilu Makovcovou. Návrhová komise: Václav Smetana a Jiří Šich,
5002,5,2012-04-23,Schválení programu,0,Zastupitelstvo program bez připomínek schvaluje,
5003,5,2012-04-23,Projednání závěrečného účtu obce Hlasivo za rok 2011 včetně zprávy z přezkumu hospodaření,1,Zastupitelstvo schvaluje Závěrečný účet obce Hlasivo za rok 2011 bez výhrad.,
5004,5,2012-04-23,Výběr zájemců o sezónní práce,2,Zastupitelstvo schvaluje podepsání dohod o provedení práce spojené s údržbou veřejné zeleně se 4 vybranými uchazeči od 1.5.2012 do 30.11.2012.,
5005,5,2012-04-23,Výběr dodavatele na opravu obecního úřadu,3,"Zastupitelstvo schvaluje pro opravu obecního úřadu firmu HORA s.r.o. - varianta s plastovými okny - v celkových nákladech 205.807,-Kč a k podpisu smlouvy pověřuje starostu obce.",
5006,5,2012-04-23,Výběr dodavatele na výměnu oken v hasičské zbrojnici,4,Zastupitelstvo schvaluje pro výměnu oken firmu HORA s.r.o. a k podpisu smlouvy pověřuje starostu obce.,
5007,5,2012-04-23,Rozpočtové opatření č.1/2012 a č.2/2012,5,Zastupitelstvo schvaluje rozpočtové opatření č. 2/2012.,
6001,6,2012-07-17,"Ověřovatelé, zapisovatel",-2,Zastupitelstvo obce Hlasivo určuje ověřovateli zápisu paní Jaroslavu Krejčovou a paní Evu Káškovou a zapisovatelkou MUDr. Ludmilu Makovcovou. Návrhová komise: Václav Smetana a Jiří Šich,
6002,6,2012-07-17,Doplnění programu,-1,Na základě obdržené dotace z POV starosta navrhl doplnit program o projednání rozpočtového opatření č.5/2012.,
6003,6,2012-07-17,Schválení programu,0,Zastupitelstvo program bez připomínek schvaluje,
6004,6,2012-07-17,Program obnovy venkova – přijetí dotace,1,Zastupitelstvo schvaluje přijetí dotace v rámci Programu obnovy venkova na rok 2012.,
6005,6,2012-07-17,Bezúplatný převod pozemku parc.č.583 v k.ú. Rašovice do majetku obce,2,"Zastupitelstvo obce Hlasivo schvaluje žádost o bezúplatný převod i samotný bezúplatný převod pozemku parc.č. 583, ostatní plocha, ostatní komunikace, způsob ochrany značka geodetického bodu a její chráněné území v k.ú. Rašovice u Hlasiva z vlastnictví ČR, příslušnosti hospodařit Úřadu pro zastupování státu ve věcech majetkových do vlastnictví obce Hlasivo.",
6006,6,2012-07-17,Žádost o finanční příspěvek od Římskokatolické farnosti Hlasivo,3,"Zastupitelstvo schvaluje přispět Římskokatolické farnosti Hlasivo částkou 15 473,- na úhradu zbývajících nákladů spojených s opravou kostela v Hlasivě. K podpisu smlouvy je pověřen starosta obce.",
6007,6,2012-07-17,Projednání vnitřní účetní směrnice,4,Zastupitelstvo schvaluje vnitřní účetní směrnici obce Hlasivo.,
6008,6,2012-07-17,Pověření k rozpočtovým změnám,5,Zastupitelstvo schvaluje a pověřuje k provádění rozpočtových opatření v uvedené výši starostu obce.,
6009,6,2012-07-17,Nabídka na tisk historie obce,6,Zastupitelstvo schvaluje zadat tisk historie obce Hlasivo v počtu 100ks a nabídkové ceně cca 300Kč/výtisk.,
6010,6,2012-07-17,Rozpočtové opatření č. 5/2012,7,Zastupitelstvo schvaluje rozpočtové opatření č. 5/2012.,
7001,7,2012-10-10,"Ověřovatelé, zapisovatel",-1,Zastupitelstvo obce Hlasivo určuje ověřovateli zápisu paní Jaroslavu Krejčovou a paní Evu Káškovou a zapisovatelkou MUDr. Ludmilu Makovcovou. Návrhová komise: Václav Smetana a Jiří Šich,
7002,7,2012-10-10,Schválení programu,0,Zastupitelstvo program bez připomínek schvaluje,
7003,7,2012-10-10,Zveřejnění záměru prodeje části parc. č. 1925/13 v k.ú. Hlasivo,3,"Zastupitelstvo schvaluje zveřejnění záměru prodeje části pozemku parc.č. 1925/13 v k.ú. Hlasivo, a to nově vzniklého parc.č. 1925/70 o výměře 75 m2 a parc.č. 1925/71 o výměře 32 m2 za cenu 100 Kč/m2.",
7004,7,2012-10-10,Rozpočtová opatření,4,Zastupitelstvo schvaluje rozpočtové opatření č. 8/2012.,
7005,7,2012-10-10,Stanovení inventarizační komise,5,Zastupitelstvo schvaluje jmenování inventarizační komise k provedení inventarizace veškerého majetku obce ke dni 31.12.2012.,
7006,7,2012-10-10,Dohody o provedení sezónních prací – navýšení počtu hodin,6,Zastupitelstvo schvaluje navýšení počtu hodin u jednotlivých pracovníků obce provádějících údržbu veřejných prostranství až na 300 hodin/rok.,
8001,8,2012-11-29,"Ověřovatelé, zapisovatel",-2,Zastupitelstvo obce Hlasivo určuje ověřovateli zápisu paní Jaroslavu Krejčovou a paní Evu Káškovou a zapisovatelkou MUDr. Ludmilu Makovcovou. Návrhová komise: Václav Smetana a Jiří Šich,
8002,8,2012-11-29,Doplnění programu,-1,Starosta obce navrhl doplnit program jednání zastupitelstva o projednání zpracování vyhodnocení rizik ekologické újmy.,
8003,8,2012-11-29,Schválení programu,0,Zastupitelstvo program bez připomínek schvaluje,
8004,8,2012-11-29,Vyhláška o místních poplatcích,1,Zastupitelstvo schvaluje Obecně závaznou vyhlášku č. 1/2012 o místních poplatcích s účinností od 1.1.2013.,
8005,8,2012-11-29,"Projednání dodatků-komunální odpady,separované odpady",2,Zastupitelstvo schvaluje s dodavatelem společností Rumpold s.r.o. dodatek č. 13 ke smlouvě o poskytování služeb v oblasti nakládání s odpady a dodatek č.2 ke smlouvě o zabezpečení separovaného sběru.,
8006,8,2012-11-29,Prodej části parc. č. 1925/13 v k.ú. Hlasivo,3,"Zastupitelstvo schvaluje prodej části pozemku parc.č. 1925/13 v k.ú. Hlasivo, a to nově vzniklého parc.č. 1925/70 o výměře 75 m2 a parc.č. 1925/71 o výměře 32 m2 za cenu 100 Kč/m2.",
8007,8,2012-11-29,Rozpočtové opatření,4,Zastupitelstvo schvaluje rozpočtové opatření č. 9/2012.,
8008,8,2012-11-29,Příspěvek na hospodaření v obecních lesích,5,"Zastupitelstvo schvaluje přijetí finančního příspěvku na hospodaření v lesích ve výši 17 280,-Kč do rozpočtu obce.",
8009,8,2012-11-29,"Řízení o jednoduché pozemkové úpravě – parc.č.2011, 2033 k.ú.Hlasivo",6,"Zastupitelstvo schvaluje převod pozemku parc.č. 2033 v k.ú. Hlasivo do majetku obce Hlasivo a směnu nově zaměřeného parc.č. 657/11 za parc.č. 2011/2, oddělených od parc.č.2011 v k.ú. Hlasivo.",
8010,8,2012-11-29,Zpracování základního vyhodnocení rizik ekologické újmy v obci Hlasivo,8,"Zastupitelstvo schvaluje nabídku společnosti PreventCom s.r.o., Větrovy 131, 390 02 Tábor, na zpracování základního vyhodnocení rizik ekologické újmy v obci Hlasivo.",
9001,9,2012-12-21,"Ověřovatelé, zapisovatel",-2,Zastupitelstvo obce Hlasivo určuje ověřovateli zápisu paní Jaroslavu Krejčovou a paní Evu Káškovou a zapisovatelkou MUDr. Ludmilu Makovcovou. Návrhová komise: Václav Smetana a Jiří Šich,
9002,9,2012-12-21,Doplnění programu,-1,Starosta obce navrhl doplnit program jednání zastupitelstva o projednání směrnice na ocenění reálné hodnoty majetku obce určeného k prodeji.,
9003,9,2012-12-21,Schválení programu,0,Zastupitelstvo program bez připomínek schvaluje,
9004,9,2012-12-21,Projednání a schválení rozpočtu obce Hlasivo na rok 2013,1,Zastupitelstvo schvaluje rozpočet obce Hlasivo na rok 2013 jako schodkový. Schodek ve výši 1 770 000 bude dorovnán z položky 8115 – Financování.,
9005,9,2012-12-21,Projednání rozpočtového opatření č. 10/2012,2,Zastupitelstvo schvaluje rozpočtové opatření č. 10/2012.,
9006,9,2012-12-21,Rekonstrukce části kanalizace a propojení na ČOV Hlasivo – projekt,3,"Zastupitelstvo schvaluje uzavření smlouvy o dílo s ing. Františkem Sedláčkem, Zlukovská 885/II, Veselí nad Lužnicí, IČ 63873028.",
9007,9,2012-12-21,Směrnice – Ocenění reálné hodnoty majetku určeného k prodeji,4,Zastupitelstvo schvaluje směrnici k ocenění reálné hodnoty majetku obce Hlasivo určeného k prodeji,
10001,10,2013-03-05,"Ověřovatelé, zapisovatel",-2,Zastupitelstvo obce Hlasivo určuje ověřovateli zápisu paní Marii Novotnou a paní Evu Káškovou a zapisovatelkou MUDr. Ludmilu Makovcovou. Návrhová komise: Václav Smetana a Jiří Šich,
10002,10,2013-03-05,Doplnění programu,-1,Starosta obce navrhl doplnit program jednání zastupitelstva o projednání rozpočtového opatření č. 2.,
10003,10,2013-03-05,Schválení programu,0,Zastupitelstvo program bez připomínek schvaluje,
10004,10,2013-03-05,Inventarizace,1,Zastupitelstvo schvaluje zprávu inventarizační komise z inventarizace provedené k 31.12.2012.,
10005,10,2013-03-05,Projednání výroční zprávy dle zákona 106/1999 Sb.,2,"Zastupitelstvo schvaluje výroční zprávu podle zákona č. 106/1999 Sb., o svobodném přístupu k informacím za rok 2012.",
10006,10,2013-03-05,Záměr prodeje parc.č. 1925/20 v k.ú. Hlasivo,3,Zastupitelstvo schvaluje zveřejnění záměru prodeje pozemku parc.č. 1925/20 v k.ú. Hlasivo o výměře 33 m2 za cenu 100 Kč/m2.,
10007,10,2013-03-05,Nabídka sezónních prací,4,"Zastupitelstvo schvaluje vytvoření pracovních míst na údržbu veřejné zeleně formou dohody o provedení práce, případně smlouvu o provedení práce s SDH Hlasivo.",
10008,10,2013-03-05,Projekty v rámci Mikroregionu Venkov,6,Zastupitelstvo schvaluje aktualizovanou databázi projektů obce Hlasivo v rámci Mikroregionu Venkov.,
10009,10,2013-03-05,Rozpočtové opatření č. 2,8,Zastupitelstvo schvaluje rozpočtové opatření č. 2/2013.,
11001,11,2013-05-29,"Ověřovatelé, zapisovatel",-2,Zastupitelstvo obce Hlasivo určuje ověřovateli zápisu paní Jaroslavu Krejčovou a paní Evu Káškovou a zapisovatelkou MUDr. Ludmilu Makovcovou. Návrhová komise: Václav Smetana a Jiří Šich,
