id,legislative_session:number,start_date,item:title,item:number,motion:title,
1001,1,2010-11-08,"Schválení programu a zápisu, určení ověřovatelů zápisu",2,"Zastupitelstvo obce Vysoká nad Labem po projednání schvaluje program dnešního zasedání, určuje ověřovatele zápisu – Františka Salavce, MUDr. Ladislavu Harrerovou a zapisovatele - Bc. Blanku Krouželovou.",
1002,1,2010-11-08,Volba starosty a místostarosty,3,"Zastupitelstvo obce Vysoká nad Labem po projednání v souladu s § 84 odst. 2 písm. k) zákona o obcích určuje, že pro výkon funkce starosty obce bude člen zastupitelstva dlouhodobě uvolněn.",
1003,1,2010-11-08,Volba starosty a místostarosty,3,"Zastupitelstvo obce Vysoká nad Labem po projednání volí starostou obce Vysoká nad Labem Ing. Jiřího Horáka, nar. 19.4.1963, bytem Vysoká nad Labem č.52.",
1004,1,2010-11-08,Volba starosty a místostarosty,3,"Zastupitelstvo obce Vysoká nad Labem po projednání volí místostarostou obce Vysoká nad Labem paní Miloslavu Marečkovou, nar. 17.5.1950, bytem Vysoká nad Labem 177",
1005,1,2010-11-08,Zřízení finančního a kontrolního výboru,4,Zastupitelstvo obce Vysoká nad Labem po projednání zřizuje finanční výbor a kontrolní výbor. Oba výbory budou tříčlenné.,
1006,1,2010-11-08,Zřízení finančního a kontrolního výboru,4,Zastupitelstvo obce Vysoká nad Labem po projednání volí předsedou finančního výboru Ing. Karla Dohnala,
1007,1,2010-11-08,Zřízení finančního a kontrolního výboru,4,Zastupitelstvo obce Vysoká nad Labem po projednání volí předsedou kontrolního výboru pana Františka Salavce,
1008,1,2010-11-08,Zřízení finančního a kontrolního výboru,4,Zastupitelstvo obce Vysoká nad Labem po projednání volí členy finančního výboru: pana Františka Salavce a Ing. Hedu Pellarovou,
1009,1,2010-11-08,Zřízení finančního a kontrolního výboru,4,Zastupitelstvo obce Vysoká nad Labem po projednání volí členy kontrolního výboru: Ing. Karla Dohnala a Ing. Hedu Pellarovou,
1010,1,2010-11-08,Zřízení finančního a kontrolního výboru,4,"Zastupitelstvo obce Vysoká nad Labem po projednání stanoví v souladu s § 72 a § 84 odst. 2 písm. n) zákona o obcích odměnu za výkon funkce neuvolněného člena zastupitelstva obce, dle nařízeni vlády č. 37/2003 Sb., o odměnách za výkon funkce členům zastupitelstev, v platném znění (tabulka č.1.). Odměna bude poskytována ode dne přijetí tohoto usnesení, resp. ode dne zvolení do funkce a v případě náhradníka ode dne prvního zasedání zastupitelstva, jehož se zúčastnil.",
1011,1,2010-11-08,Různé,6,"Zastupitelstvo obce Vysoká nad Labem po projednání Stanovuje termíny zasedání pro konec roku 2010 a pro rok 2011 dle tabulky č.2, která je součástí tohoto zápisu.",
1012,1,2010-11-08,Různé,6,"Zastupitelstvo obce Vysoká nad Labem po projednání volí pětičlenný stavební výbor v následujícím složení: Předseda: Ing. Jiří Horák; Členové: MUDr. Jindřich Samek, Miloslava Marečková, Ing. Martin Kolomý, Michal Hrůša",
1013,1,2010-11-08,Různé,6,"Zastupitelstvo obce Vysoká nad Labem po projednání volí přestupkový výbor v následujícím složení : Předseda : Ing. Heda Pellarová; Členové : MUDr. Ladislava Harrerová, JUDr. Jana Jasná",
1014,1,2010-11-08,Různé,6,Zastupitelstvo obce Vysoká nad Labem po projednání schvaluje úmysl zažádat do programu obnovy venkova pro rok 2011 o dotaci na úroky t uvěru (dotační titul 4 ) schvaluje úmysl zažádat do programu obnovy venkova pro rok 2011 o dotaci na opravu místní komunikace a zřízení parkovište v lokalitě u bytovek (dotační titul 2 ),
2001,2,2010-11-22,"Zahájení, schválení zápisu z minulého zasedání.",1, Zastupitelstvo obce Vysoká nad Labem po projednání schvaluje zápis z minulého zasedání,
2002,2,2010-11-22,"Schválení programu, určení ověřovatelů zápisu.",1,Zastupitelstvo obce Vysoká nad Labem po projednání schvaluje program dnešního zasedání,
2003,2,2010-11-22,Projednání návrhu rozpočtu pro rok 2011.,2,"Zastupitelstvo obce Vysoká nad Labem po projednání Souhlasí s předloženým návrhem rozpočtu obce Vysoká nad Labem pro rok 2011 dle přílohy tohoto zápisu. Rozpočet pro rok 2011 bude schodkový, s příjmy ve výši 12 497 tis. korun a výdaji ve výši 13 497 tis. korun. Schodek bude hrazen z přebytku hospodaření v roce 2010. Pověřuje starostu zveřejněním návrhu rozpočtu v souladu se zákonem",
2004,2,2010-11-22,"Projednání zahájení řízení o návrhu územního opatření o stavební uzávěře na pozemku p.č. 1269/70, 1269/71 a 1269/72 v k.ú. Vysoká nad Labem",3,"Zastupitelstvo obce Vysoká nad Labem po projednání Zahajuje řízení o návrhu územního opatření o stavební uzávěře na pozemku p.č. 1269/70, 1269/71 a 1269/72 v k.ú. Vysoká nad Labem dle přílohy tohoto zápisu.",
2005,2,2010-11-22,Inventarizace,4,Zastupitelstvo obce Vysoká nad Labem po projednání Schvaluje inventarizační komisi (členy komise budou všichni členové zastupitelstva) a průběh inventur dle přílohy tohoto zápisu.,
2006,2,2010-11-22,Rozpočtové opatření č. 6/2010,5,Zastupitelstvo obce Vysoká nad Labem po projednání Schvaluje rozpočtové opatření č.7/2010 ,
4001,4,2010-12-14,"Zahájení, schválení zápisu z minulého zasedání.",1,Zastupitelstvo obce Vysoká nad Labem po projednání schvaluje zápis z minulého zasedání,
5001,5,2010-12-15,"Schválení programu, určení ověřovatelů zápisu.",1,Zastupitelstvo obce Vysoká nad Labem po projednání schvaluje program dnešního zasedání určuje ověřovatele zápisu – Miloslavu Marečkovou a Františka Salavce,
6001,6,2010-12-16,Projednání návrhu rozpočtu obce pro rok 2011,2,"Zastupitelstvo obce Vysoká nad Labem po projednání schvaluje rozpočet obce Vysoká nad Labem pro rok 2011 a rozpočtový výhled na rok 2012 a rok 2013 dle přílohy tohoto zápisu. Rozpočet pro rok 2011 bude schodkový, s příjmy ve výši 12 497 tis. korun a výdaji ve výši 13 497 tis. korun. Schodek bude hrazen z přebytku hospodaření v roce 2010.",
7001,7,2010-12-17,Poplatek za odvoz komunálního odpadu.,3,"Zastupitelstvo obce Vysoká nad Labem po projednání schvaluje Přílohu č.3, kterou se mění obecně závazná vyhláška č.2/2008, o místním poplatku za provoz systému shromažďování, sběru, přepravy, třídění, využívání a odstraňování komunálních odpadů dle tohoto zápisu. Částka za likvidaci komunálního odpadu se stanovuje na 380,- korun na občana a rok, děti do 15 let a důchodci nad 70 let polovic.",
8001,8,2010-12-18,Zprávy finančního a kontrolního výboru,4,Zastupitelstvo obce Vysoká nad Labem po projednání Bere na vědomí zprávu z finančního a kontrolního výboru Schvaluje zápis ze zasedání finančního a kontrolního výboru ze dne 8.12.2010.,
9001,9,2010-12-19,Projednání žádosti MS Podlesí o příspěvek,5,"Zastupitelstvo obce Vysoká nad Labem po projednání schvaluje finanční příspěvek pro Myslivecký spolek „Podlesí“ Vysoká nad Labem, IČO: 61222267, 503 31 Vysoká nad Labem, ve výši 10.000,- Kč za podmínek stanovených ve smlouvě v příloze tohoto zápisu",
10001,10,2010-12-20,Rozpočtové opatření č. 8/2010.,6,Zastupitelstvo obce Vysoká nad Labem po projednání Schvaluje rozpočtové opatření č.8/2010 dle tohoto zápisu.,
11001,11,2010-12-21,"Zřizovací listina MŠ, vyřešení vztahu k majetku zřizovatele",6,Zastupitelstvo obce Vysoká nad Labem po projednání Schvaluje a vydává zřizovací listinu příspěvkové organizace – Mateřské školy Vysoká nad Labem dle přílohy tohoto zápisu Schvaluje smlouvu o výpůjčce uzavřenou mezi obcí Vysoká nad Labem a Mateřskou školou Vysoká nad Labem dle přílohy tohoto zápisu,
12001,12,2010-12-22,Projednání žádosti Alba Invest o projednání převodu vlastnictví stavby veřejného osvětlení do majetku obce,6,"Zastupitelstvo obce Vysoká nad Labem po projednání Souhlasí s úmyslem převzít sítě v budovaných lokalitách do vlastnictví obce. Sítě budou převzaty najednou, tedy nejen veřejné osvětlení, ale i kanalizace a komunikace. K převzetí požaduje předložení kolaudačního rozhodnutí, revizí a jiných dokladů, které potvrdí bezchybný stav sítí. Převzetí proběhne po místním šetření, které potvrdí tento bezchybný stav, bez závad a nedodělků. Další podmínkou převzetí je to, že v lokalitě, ve které budou sítě převzaty do vlastnictví obce, bude dostavěno a zkolaudováno alespoň 90% RD.",
13001,13,2010-12-23,Žádost o souhlas sdělením pozemků,6,"Zastupitelstvo obce Vysoká nad Labem po projednání požaduje pro lokalitu označenou v územním plánu jako Z6 respektovat členení parcel dle územní studie z října 2008 nebo zpracovat novou územní studii, která bude odsouhlasena zastupitelstvem obce a poté vložena do centrálniho registru. Požaduje pro lokality označení v návrhu územního plánu  a Z4 a Z7 zpracovat územní studii, která bude odsouhlasena zastupitelstvem obce a poté vložena do centrálního registru.",
14001,14,2011-02-07,"Zahájení, schválení zápisu z minulého zasedání.",1,Zastupitelstvo obce Vysoká nad Labem po projednání schvaluje zápis z minulého zasedání,
14002,14,2011-02-07,"Schválení programu, určení ověřovatelů zápisu.",1,"Zastupitelstvo obce Vysoká nad Labem po projednání schvaluje program dnešního zasedání určuje ověřovatele zápisu – MUDr. Ladislavu Harrerovou, Ing. Hedu Pellarovou",
14003,14,2011-02-07,"Projednání Smlouvy o uzavření budoucí smlouvy o zřízení věcného břemene se společností ČEZ Distribuce a.s. pro pozemky parc.č. 1301/5, 1301/6 a 1389/32 v k.ú Vysoká nad Labem",2,"Zastupitelstvo obce Vysoká nad Labem po projednání schvaluje uzavření Smlouvy o uzavření budoucí smlouvy o zřízení věcného břemene se společností ČEZ Distribuce a.s. pro pozemky parc.č. 1301/5, 1301/6 a 1389/32 v k.ú Vysoká nad Labem požaduje finanční náhradu ve výši 350,- Kč za 1 bm pozemku.",
