id,legislative_session:number,start_date,item:title,item:number,motion:title,
1001,1,2011-01-10,"Technický bod (přivítání, jmenování zapisovatele, volba ověřovatelů zápisu, schválení  programu zasedání zastupitelstva obce)",1,Zastupitelstvo   schvaluje za ověřovatele zápisu o průběhu  dnešního zasedání zastupitelstva obce: Ing. Krejčího Miroslava a Ryšavou Janu.,
1002,1,2011-01-10,"Technický bod (přivítání, jmenování zapisovatele, volba ověřovatelů zápisu, schválení  programu zasedání zastupitelstva obce)",1,Zastupitelstvo  schvaluje navržený program zasedání zastupitelstva,
1003,1,2011-01-10,Výběrové řízení na akci „Úprava centra obce Těšetice – zpevněná plocha před kulturním  domem“ - výsledek,2,"Zastupitelstvo schvaluje protokol o vyhodnocení soutěže s výsledkem  1. místo - ALPINE Bau CZ,s.r.o. 2. místo - COLAS CZ, a.s.  3. místo - STRABAG a.s. s výhradou, že ve smlouvě s ALPINE Bau CZ, s.r.o. bude vypuštěna klauzule o celkovém horním limitu sankcí a penalizace.",
1004,1,2011-01-10,Zápis z jednání finančního výboru,3,Zastupitelstvo bere na vědomí  informaci z jednání finančního výboru dne 10.01.2011.,
1005,1,2011-01-10,Rozpočtové opatření č. 1/2011,4,Zastupitelstvo schvaluje Rozpočtové opatření č. 1/2011. ,
1006,1,2011-01-10,Zápis z revize knihovního fondu ,5,"Zastupitelstvo bere na vědomí informaci o provedení revize a pověřuje Kontrolní výbor k provedení kontroly zaevidování knih za období 2009-2010, jejichž nákup byl financován z rozpočtu obce.",
1007,1,2011-01-10,Změny v odměňování členů zastupitelstev dle doporučení Ministerstva vnitra ČR,6,"Zastupitelstvo bere na vědomí informaci o provedení revize a pověřuje Kontrolní výbor k provedení kontroly zaevidování knih za období 2009-2010, jejichž nákup byl financován z rozpočtu obce. Zastupitelstvo obce Těšetice stanoví neuvolněným zastupitelům odměny takto: Starosta - Kč  16.108, Místostarosta- Kč  14.568,Předsedové výboru + člen ZO  Kč    1.273,Členové výboru + člen ZO -  Kč 979,Člen ZO                                      Kč 437, a dále zastupitelstvo schvaluje výplatu odměny členů výborů, kteří nejsou zastupiteli, bude provedena formou Dohody o provedení práce 1 x ročně ve mzdě za prosinec, výplata v lednu následujícího roku. Odměna činí Kč 540,--Kč za měsíc.",
1008,1,2011-01-10,Pověření užívat státní znak,7,Zastupitelstvo pověřuje  místostarostu k užívání závěsného státního znaku.,
1009,1,2011-01-10,Dohoda (VPP – ÚP),8,"Zastupitelstvo schvaluje Dohodu o vytvoření pracovních příležitostí v rámci veřejně prospěšných prací a poskytnutí příspěvku, spolufinancování ze státního rozpočtu a Evropského sociálního fondu č. ZNA-VL 266/2010/č.projektu CZ.1.04/2.1.00/03.03.00001 uzavřené mezi Obcí Těšetice a Úřadem práce ve Znojmě.",
1010,1,2011-01-10,Rozšíření – spoludisponent a připodepisování na běžném účtu obce  (Pavel Worbis),9,Zastupitelstvo schvaluje rozšíření nakládání s běžným účtem a stanovuje Pavla Worbise jako – spoludisponenta s připodepisováním  na běžném účtu obce Těšetice  ,
1011,1,2011-01-10,Kronika – zápis roku 2009,10,Zastupitelstvo schvaluje návrh textu určený k zápisu do obecní kroniky za rok 2009 s provedenými úpravami,
1012,1,2011-01-10,"Smlouva o spolupráci při poskytnutí finančního daru (obdarovaný Česká republika – krajské ředitelství policie Jihomoravského kraje, podíl obce Těšetice Kč 9.366,72)",11,Zastupitelstvo pověřuje starostu k podpisu.  ,
1013,1,2011-01-10,Žádost o dotaci na projekt „Za Těšetice krásnější“ (MMR),12,"Zastupitelstvo schvaluje podání žádosti o dotaci (na projekt „Za Těšetice krásnější“ z dotačního titulu č.2  Podpora zapojení dětí a mládeže do komunitního života v obci) na Ministerstvo pro místní rozvoj s využitím těchto prostředků k umístění laviček v obci, pořízení odpadkových košů, doplnění veřejného osvětlení a zřízení nových plakátovacích ploch u zastávek.",
1014,1,2011-01-10,IZ  - Průtah obcí Těšetice – umístění autobusových zastávek – varianta č. 4,13,Zastupitelstvo schvaluje IZ  - Průtah obcí Těšetice – umístění autobusových zastávek – varianta č. 4.,
1015,1,2011-01-10,"Usnesení z jednání valné hromady VAK, konané 21.12.2010 ",14,"Zastupitelstvo bere na vědomí informaci o Usnesení z jednání valné hromady VAK, konané 21.12.2010.",
1016,1,2011-01-10,"Doplnění požadavku na poskytnutí příspěvku, na materiální vybavení fotbalového oddílu TJ Těšetice ",15,"Zastupitelstvo bere na vědomí doplnění požadavku na poskytnutí příspěvku, na materiální vybavení fotbalového oddílu TJ Těšetice (pro děti a mládež)  a schvaluje poskytnutí příspěvku na tuto činnost ve výši Kč 22.000,--.",
1017,1,2011-01-10,Hospodaření obce Těšetice a hosp.činnost obce k 31.12.2010,16,Zastupitelstvo bere na vědomí hospodaření obce Těšetice a hosp. činnosti obce k 31.12.2010.,
